K,s,c_exponent,c_max,firing_threshold,idio_std,mse_u,mse_v,mse_combined,mse_du,mse_dv,mse_d_combined
1.6170896630926812,0.05482670339035792,1.3140047371535584,0.32387347655546533,0.32316936855872824,0.12727465442597063,0.006442629904553133,0.0535987902792119,0.023812429302160713,7.529052955307391e-05,0.0002834246338702509,7.891025337729479e-05
1.0692586906687214,0.05199807656999823,4.23589348283871,1.1010026184334785,0.25480539065226776,0.09851157645824539,0.006500240261834172,0.08089595379533844,0.0327838970363296,5.650756689650462e-05,0.0003713662218514655,9.854961184652289e-05
8.09436823922049,0.027235239451566376,1.6796733901308154,1.1669819390502003,0.12527762182606889,0.09005805320856933,0.000567736011470792,0.0023161485497730744,0.0009683189081448651,7.340241130080953e-05,4.577475786683547e-05,3.471413280585924e-05
8.770944320894742,0.013439622340455575,4.32010217301422,0.5144902114055881,0.2785521416380113,0.07686882937217991,0.0004314570066122428,0.0006198258830974128,0.00028167210790456995,6.0447525609478094e-05,3.09104419501402e-05,2.680283341383271e-05
8.824482870084449,0.019104549017007977,2.3433177198197477,1.5777677245928916,0.25013772447935695,0.01522334677809567,0.000373682307080779,0.00024557182237879585,6.492484029862695e-05,4.980051134207892e-05,2.2711560977707568e-05,2.0772962603701986e-05
6.279879526637948,0.05173749974439081,3.2270296414201503,0.39360787457503577,0.1828300115485306,0.1031693549673291,0.0010247200277350515,0.009169646253687245,0.0036556965286375946,8.267660075138621e-05,7.770928434174543e-05,3.815707693963575e-05
7.441805760015964,0.041781591707698996,0.32092480527576445,0.3067536485073861,0.3571928320699065,0.07012926206189703,0.0005817570131578581,0.004187669767849346,0.0015846521249989198,6.245671439318548e-05,4.506789716445908e-05,2.633547312459515e-05
2.6132570745087724,0.019957947563147255,3.2024429811435704,0.8169119657438826,0.07477720856447155,0.11177201522431225,0.0029564793853844675,0.009892992228178327,0.005623870044790449,6.7133625919082e-05,8.727750538715812e-05,4.285513512768651e-05
7.517316320906885,0.050984110709705925,3.6093342830580233,0.3128164196355067,0.34333585814325146,0.05861523758961155,0.0005093792909596277,0.005770989146589277,0.001954138824077338,5.652959328829973e-05,4.911367189004171e-05,2.4337743329070433e-05
7.928474338589968,0.06273599071630619,1.2785087258009693,0.5109972833720405,0.16041146574806064,0.09751308922864609,0.000766682835077082,0.008547065485571697,0.0031313605272712554,8.790451621727397e-05,7.444220311211423e-05,3.57271201989358e-05
8.306492674169858,0.05561446409375836,1.7041881913100734,0.8827567916375494,0.31510452609285233,0.013677016863923447,0.0003680473940371356,0.006333882885200323,0.0014944536290941459,4.305813079739806e-05,4.613766569481059e-05,2.1584748902871726e-05
8.150407874081917,0.02842663601067414,1.4212673285163924,1.9207630008209982,0.012110134736363297,0.040852818995516495,0.00038829477418853865,0.0013073966412372527,0.0004380472217025124,5.485571846479199e-05,3.120665718755839e-05,2.3897355131735337e-05
4.563888817081883,0.03357067176352715,4.708572257599176,1.23303808434529,0.36431258499768665,0.1298592932651165,0.0017591024807789455,0.00952780868957905,0.004504870771619291,9.06478955261004e-05,9.358925910724247e-05,5.188146157440968e-05
9.115924978844586,0.04666638759053819,2.862437314024083,1.7496869127720767,0.035579121594804655,0.05720924592463822,0.00043893134311998993,0.0035079781104949766,0.0011344301097153823,7.248752215628774e-05,5.0019260532995456e-05,2.9704506664776468e-05
3.499858627076539,0.04009303466355561,4.405075636185578,0.09142789261702351,0.24729150051671328,0.11864118521557727,0.0024365851600095484,0.014983509618977606,0.007000321658989461,7.987437573579221e-05,0.00010968956341220495,4.6461012949090464e-05
6.991411145099123,0.041927621017106266,2.846647082767261,0.24332545429615043,0.3018632327151823,0.027324222245679965,0.00036976530056053125,0.004379943162390325,0.0012363293211167495,4.503645838027931e-05,3.641781056121951e-05,1.9305748928740597e-05
7.538500796501328,0.055521966308147146,2.418951633499163,1.850413015363111,0.2790848813851103,0.08451404117309269,0.0006647275428081079,0.007525695259553461,0.0026715890243954967,8.449396787462428e-05,7.237329660434057e-05,3.6754400884318336e-05
9.401072838935798,0.030466817104839845,4.163760288817006,0.9579791863435343,0.21175809702885287,0.08094384013515576,0.00047003731628128797,0.001858612330900974,0.0007123560554114052,7.217495442635445e-05,3.980460585967607e-05,3.212013808842496e-05
6.552528975450971,0.03304891870513165,2.575385933281664,0.7646497782695976,0.1088828935919484,0.04681829231631936,0.0004614327995380125,0.003054254115020956,0.0010855583650045703,4.958082575230208e-05,3.376708566761421e-05,2.0958070198648094e-05
7.59148551424765,0.054610384778908734,3.5381702315023036,0.0866535099934942,0.3032104553530416,0.08974815382466711,0.0007318546557846563,0.007056776027690051,0.0026433120371135706,7.826179364590023e-05,6.508900228383646e-05,3.315375991307189e-05
