basin_id,objective,loss,mse_u,mse_v,mse_combined,mse_du,mse_dv,mse_d_combined,converged,n_iter,seed_interior,at_boundary,K,s,c_exponent,c_max,firing_threshold,idio_std
0,mse_u,0.0003101923654944644,0.0003101923654944644,0.014806277288340023,0.003709847936407013,4.2075371316149357e-05,9.833054617153129e-05,3.5935782923698536e-05,False,500,True,True,1.0,0.01,4.999948459463322,1.9999915971469004,0.4999215220151696,0.0061408853320274945
3,mse_u,0.0003101956846312504,0.0003101956846312504,0.014779605667965516,0.0037052620964443993,4.206415314429516e-05,9.821056672560721e-05,3.5907377329465606e-05,False,500,False,True,1.0004801277660138,0.01,4.9996562370857305,2.0,0.5,0.006170885348004713
2,mse_u,0.0003105379147848023,0.0003105379147848023,0.014805514910315632,0.0037089051081837833,4.251303498761668e-05,9.84927508865948e-05,3.6005042832547376e-05,False,500,False,True,1.0000153264276332,0.010000002397481968,4.999013116838482,2.0,8.897900707039626e-06,0.0054201323109604755
4,mse_u,0.0003105839526356793,0.0003105839526356793,0.013715228238165593,0.003430750340034116,4.211556843805519e-05,9.384216144063096e-05,3.486108493554264e-05,False,500,False,True,1.0389917696396012,0.01,4.988147494485602,1.995688549504997,0.4274689550164159,0.006098958632655867
1,mse_u,0.00035669925795061853,0.00035669925795061853,0.00017187619377069093,6.190879566570469e-05,4.6652240461955144e-05,1.2909287311366877e-05,1.590718002417633e-05,False,500,False,True,9.832221609958456,0.010027355149612557,5.0,0.6269870954633445,0.47094899853499694,0.0373954455909158
