basin_id,objective,loss,mse_u,mse_v,mse_combined,mse_du,mse_dv,mse_d_combined,converged,n_iter,seed_interior,at_boundary,K,s,c_exponent,c_max,firing_threshold,idio_std
2,mse_du,3.987803336318878e-05,0.0005164468828915097,0.1696280816503475,0.045395781153605444,3.987803336318878e-05,0.0006588556664642821,0.00017515978818696232,False,500,False,True,1.1638230098082802,0.06499957668238171,4.999998810128659,2.0,0.49999842423490937,0.019832456946597077
0,mse_du,3.987808589125699e-05,0.0005172617633850473,0.011992314300022611,0.003827112212352237,3.987808589125699e-05,8.512133669207076e-05,3.282417586313901e-05,False,500,True,True,1.1597496127376719,0.011756471581827015,4.999895270014395,1.9997281782297662,0.49998142715633875,0.019823728586515363
3,mse_du,3.987832233580677e-05,0.0005146996833362273,0.16895935158145545,0.04520909998095419,3.987832233580677e-05,0.0006564527876415459,0.00017456099323190805,False,500,False,True,1.1687526259908991,0.065,5.0,1.997307943503086,0.4999473851733851,0.019812040326685362
4,mse_du,4.165636275427201e-05,0.0004062859346960136,0.0006600567224001331,0.00011097768345394816,4.165636275427201e-05,1.6577554300247717e-05,1.4242520982481802e-05,True,278,False,True,3.2587997039698164,0.01,1.5103433962521147,1.0502873291241575,0.5,0.001
1,mse_du,4.1894060286540146e-05,0.0003945800063489489,0.040540327118619116,0.009516779749988134,4.1894060286540146e-05,0.00018875636219585113,5.740651026655583e-05,True,301,False,True,2.7378356726036106,0.04284468848402642,1.2131645447925101,1.1167232252541222,0.0,0.001
