basin_id,objective,loss,mse_u,mse_v,mse_combined,mse_du,mse_dv,mse_d_combined,converged,n_iter,seed_interior,at_boundary,K,s,c_exponent,c_max,firing_threshold,idio_std
1,mse_d_combined,1.0496391572217655e-05,0.0004265599253157452,0.00044925059488055237,0.00020669575507879776,4.2416756787778584e-05,4.369445944422626e-06,1.0496391572217655e-05,True,240,False,True,10.0,0.01,5.0,0.09461018141291416,0.5,0.001
3,mse_d_combined,1.049641803027659e-05,0.0004265595031019696,0.0004492403797818666,0.00020669167407659253,4.241687450402868e-05,4.3694667349886154e-06,1.049641803027659e-05,False,500,False,True,9.999846467037877,0.01,4.990624497958461,0.09461508392309959,0.4999617823642679,0.0010000723221356466
2,mse_d_combined,1.0496632554203735e-05,0.0004265578747421721,0.0004492710364846999,0.000206691474288007,4.2422111426879904e-05,4.368544947741745e-06,1.0496632554203735e-05,False,500,True,True,9.999977433222,0.01,4.8768436904191645,0.09357598254861477,0.4992359820426253,0.0010001476637547572
0,mse_d_combined,1.0522113005941007e-05,0.0004266141709497774,0.0004500866543919231,0.00020672187322310346,4.261172739245851e-05,4.36175728747517e-06,1.0522113005941007e-05,False,500,False,True,9.999996566333763,0.010000535110879196,4.997270446758545,0.05,0.5,0.001000117079310762
4,mse_d_combined,1.053145944572089e-05,0.00042648766074915724,0.0004496791552839926,0.0002066467268212742,4.2572152144980166e-05,4.3641429189030425e-06,1.053145944572089e-05,True,239,False,True,10.0,0.01,0.4769366929946633,0.18553812382209817,0.5,0.001
