basin_id,objective,loss,r2,mse_d_combined,mse_bc,mse_flow,mse_path,converged,n_iter,seed_interior,at_boundary,K,c_exponent,idio_std
2,mse_path,11.90212844589447,-1.9755321114736173,1.700549015888858e-05,0.0005044868755054013,5.377192816125133e-05,11.90212844589447,True,99,False,True,13.714410298244651,0.5,0.039454909045423085
4,mse_path,11.902128445901013,-1.9755321114752533,1.7005488025947905e-05,0.0005044869345406885,5.3771925749131566e-05,11.902128445901013,True,104,False,True,13.714411972437137,0.5,0.03945490074067391
0,mse_path,11.902128445902665,-1.9755321114756663,1.7005479432644125e-05,0.0005044871831237064,5.3771916537508145e-05,11.902128445902665,True,74,False,True,13.71441946922709,0.5,0.03945486562788307
1,mse_path,16.319251608535602,-3.0798129021339005,3.4293344702013486e-05,0.0005542326834905907,9.319676630603457e-05,16.319251608535602,True,73,True,True,14.057962298974786,0.5,0.06
3,mse_path,176.64339234387282,-43.160848085968205,0.00018687871824818916,0.002538241183521086,0.0006873432696214286,176.64339234387282,True,184,False,True,19.736590642444263,1.652541297804397,0.059599872840477935
