basin_id,objective,loss,mse_u,mse_v,mse_combined,mse_du,mse_dv,mse_d_combined,mse_bc,mse_flow,converged,n_iter,seed_interior,at_boundary,K,c_exponent,idio_std
0,mse_du,3.0462897116547476e-06,0.0003191757820600978,0.0034016607395590255,0.000758746619480618,3.0462897116547476e-06,3.456210236986032e-05,8.395604377784644e-06,0.0037208365216191233,3.760839208151507e-05,True,34,False,True,2.0,0.25,0.006339660339687655
2,mse_du,3.0462897584498065e-06,0.0003191659449106009,0.0034016131737634805,0.0007587641429273522,3.0462897584498065e-06,3.4561840399025405e-05,8.395581736812615e-06,0.0037207791186740814,3.76081301574752e-05,True,80,False,True,2.0,0.25,0.006340812622760022
4,mse_du,3.0462897807119152e-06,0.00031916168132763465,0.0034015925567174614,0.0007587717397480963,3.0462897807119152e-06,3.45617268555113e-05,8.395571926587187e-06,0.0037207542380450955,3.760801663622321e-05,True,39,False,True,2.0,0.25,0.006341312134268542
3,mse_du,3.046289782445747e-06,0.00031916135855691754,0.003401590995891851,0.0007587723149046397,3.046289782445747e-06,3.456171825977562e-05,8.395571183980586e-06,0.0037207523544487684,3.760800804222136e-05,True,103,True,True,2.0,0.25,0.006341349951629428
1,mse_du,3.04629630234947e-06,0.00031782574728741846,0.0033950990485031446,0.000761207058046659,3.04629630234947e-06,3.452621786807541e-05,8.39256599052492e-06,0.0037129247957905626,3.757251417042488e-05,True,100,True,True,2.0,0.25,0.006500458370743422
