basin_id,objective,loss,r2,mse_d_combined,mse_bc,mse_flow,mse_path,converged,n_iter,seed_interior,at_boundary,K,c_exponent,idio_std
2,mse_bc,0.0004782867539751951,0.11802612362423215,2.234738469033117e-05,0.0004782867539751951,6.493170052219818e-05,12.541192788293113,True,89,False,True,14.52161733970236,0.5,0.046653179946684734
0,mse_bc,0.00047828675397656805,0.1180261236217004,2.2347354329936202e-05,0.00047828675397656805,6.49316356319309e-05,12.541184926152438,True,60,False,True,14.521620505619905,0.5,0.04665313264242166
5,mse_bc,0.0005487938845668948,-0.011990956638289418,4.6013860276882664e-05,0.0005487938845668948,0.00011889324808570571,17.897576087741346,True,60,True,True,15.586638414811787,0.5,0.06
4,mse_bc,0.0005487938845669017,-0.011990956638302075,4.601385872974562e-05,0.0005487938845669017,0.00011889324374770231,17.89757604450439,True,58,False,True,15.586637840282512,0.5,0.06
3,mse_bc,0.006346507357956231,-10.703133422411872,0.0007837356563137218,0.006346507357956231,0.003107757704343149,911.5840707402213,True,82,False,True,20.0,2.6321524789782167,0.06
1,mse_bc,0.013483792804432267,-23.864483302394724,0.001801444018750136,0.013483792804432267,0.007032837340321476,2120.8399253637126,True,252,False,True,20.0,9.637534933470324,0.0528716753894243
