basin_id,objective,loss,r2,mse_d_combined,mse_bc,mse_flow,mse_path,converged,n_iter,seed_interior,at_boundary,K,c_exponent,idio_std
0,mse_d_combined,1.1281286176368268e-05,-0.08444128060005807,1.1281286176368268e-05,0.0010734209568013795,4.82662785606569e-05,17.01789196429766,True,73,False,True,6.885448575471816,0.5,0.030041792194220488
5,mse_d_combined,2.035864855389656e-05,-0.9570249849101418,2.035864855389656e-05,0.002141352016629838,6.718302231017082e-05,27.722523062365916,True,58,True,True,4.438044847235313,0.5,0.06
2,mse_d_combined,2.3557593731305516e-05,-1.2645314297006003,2.3557593731305516e-05,0.0006914691826158791,7.532025766727687e-05,16.060058791437918,True,115,False,True,19.48354397077358,0.5,0.03051007994596907
1,mse_d_combined,3.144950883728606e-05,-2.023161109873435,3.144950883728606e-05,0.016188125587404255,0.00012961268190246926,130.37652338470969,True,23,False,True,1.0,0.5,0.06
3,mse_d_combined,3.144950883728606e-05,-2.023161109873435,3.144950883728606e-05,0.016188125587404255,0.00012961268190246926,130.37652338470969,True,12,False,True,1.0,0.5,0.06
4,mse_d_combined,0.00025753540260258986,-23.756221713729452,0.00025753540260258986,0.004484502729140244,0.0009674635226191081,282.97854811146544,True,113,False,True,15.530402210424228,2.2775411326605237,0.05999984191741173
