K,c_exponent,idio_std,mse_d_combined,mse_bc,mse_flow,mse_path
7.525043431233712,7.575863661768557,0.017926617320743556,0.0010448418003836228,0.16948996096441435,0.004351016444266213,2328.33328596526
2.4892309905153143,8.982350956911882,0.020081966296697114,0.0005671410078834963,0.1349491215832192,0.0024888790332509747,1562.0010702728532
5.2783099389781265,7.229455701551553,0.005292072237434469,0.0014176784532810179,0.2757081122971982,0.005904460031139155,3455.5023285898415
19.241555049577496,3.152981316189258,0.005536791841758488,0.0031786290521635023,0.15429175502900372,0.012552737044625726,4670.693832698468
18.381430880338698,2.782882467042774,0.023166834122493988,0.0014062251878460066,0.03883901809067583,0.005487436882831613,1850.4599747635448
12.498552607203571,2.1167107797284164,0.02848891810714895,0.0009812149502909026,0.05334028614548047,0.004035373574239286,1515.4184888078244
13.508737161353103,4.425107703289947,0.04468008312973718,0.0015136141413961673,0.031619257679433674,0.006149231140811172,2000.531585780621
7.193621726689323,6.117064123002592,0.04830872165561446,0.0005117611856845647,0.04190503788941626,0.002169747060793903,883.9116573119135
17.923200646099207,8.34179686712661,0.05425308705566215,0.0017717067478813452,0.020496452773773433,0.0069899381413617845,2161.734199948042
6.740135545776201,9.503590475057036,0.007623956161142708,0.0014488371009626715,0.269177554378621,0.006005920097855272,3441.8796857742163
9.547740362239187,2.8677653603420934,0.03162928666078092,0.0007458513304412565,0.05967927876966956,0.0031244660695718494,1283.5009511265523
12.419423717220328,6.637447215883215,0.003268468439803984,0.0033552978345650977,0.234829887839409,0.013348013284332152,5407.235188130138
4.902263420216668,1.8058731010754847,0.014232151815905661,0.0004747517435200714,0.0924864109301657,0.002054506454215452,1177.0214296735267
11.682510327435969,7.995296576394671,0.012641373103746443,0.0016175065256979692,0.19954538755458756,0.006407198721575629,3120.273797917538
1.988193140769885,2.7359970726380136,0.028944439939286665,0.0002289320440948336,0.05476382864413416,0.0010708303127501717,646.5168215183564
3.284556271390445,4.911565627435886,0.056263189050142576,0.0001271685923803541,0.026814985913399435,0.000615557107068588,330.91703531439225
14.681580281992437,8.747411423032926,0.05589970667661039,0.0016879894264778064,0.021898281133269505,0.006675472286097791,2085.5783420859557
1.6512933464371882,3.8013042119338802,0.009361332906285675,0.0006264846496261841,0.13643292156292364,0.0027434347394116364,1652.4029798112954
2.8365376497260324,3.71642224780356,0.03201428775440369,0.00029517542128875476,0.06193703853514209,0.0013532582742779896,773.0925203287277
1.4789688236220146,2.211705140441895,0.042469754709429076,9.055195697125767e-05,0.03057924420913511,0.0004619825884518761,314.5530630891659
8.844023235232802,7.013311534315076,0.0010559293746630909,0.0015773464115127788,0.3452166766505983,0.006550444183848936,4074.472778005488
1.170109480358993,4.355310222835321,0.04784813076221105,0.0001247719704967242,0.043708626490795946,0.0006300818627916465,440.28168613226717
1.0162869671826806,8.061878231229379,0.030644827394255406,0.0002662745897450885,0.08052986880733722,0.0012575685758212992,855.5801776843846
13.578825902874076,4.326792469461902,0.0016702775669186457,0.00413980288856299,0.20833587872599965,0.0164270203553964,6160.708530194188
14.900874706802345,2.6152219939555796,0.0187949773269821,0.002381048700727508,0.10507149022174314,0.0096797161942114,3518.1770710165288
13.10004786008432,0.7735574556487871,0.058706434075011325,4.500613193693486e-05,0.0009890400848285522,0.00013362853320288126,28.40907801858321
12.055253919909863,3.2265005163504865,0.012004196497444646,0.0013357566592494038,0.18227872432515865,0.005473925321668925,2742.956539650527
12.963265383861962,3.8556267320960944,0.05196857833118231,0.002122477121206902,0.021935901368845337,0.008740209227922756,2712.7471517367158
6.406416527176519,1.8283324101515697,0.05664937917841375,8.04365464458916e-05,0.0072482320389785065,0.0003341350237950349,131.04335844875902
5.412806140017413,8.77502629360175,0.03322431061183038,0.0005997998254355084,0.09041793985266043,0.002593578559886239,1314.4322409071883
11.040895149525923,8.823608844757876,0.026472966444932227,0.0016873266391938518,0.11486815695271337,0.0066990709438447486,2681.460239631443
2.251204609597436,6.502663801182186,0.022963475193267014,0.0004680173923393101,0.10905644370743721,0.00208175446252573,1280.855247793486
12.869905340784797,1.0985651378178218,0.03225070187688881,0.00019102927556695972,0.008545765282194645,0.0007877141014852915,274.9647151178856
17.618398129366366,6.78295766963093,0.02133011617613462,0.002247061113480346,0.06353780872191951,0.008848259941911279,2999.336952385561
13.066506497503044,2.485358072649654,0.03146881944356973,0.00141828507423854,0.05493693220849028,0.005787966167280395,2046.1617713907908
5.594475671930111,2.3510035884368534,0.025638726276219086,0.0004099443876020411,0.06372753430499141,0.0017954124362034739,918.6125249207955
