basin_id,objective,loss,r2,mse_d_combined,mse_bc,mse_flow,mse_path,converged,n_iter,seed_interior,at_boundary,K,c_exponent,idio_std
0,mse_flow,4.5888659511650714e-05,0.01913398112337228,1.1977732871514535e-05,0.0007465259607551426,4.5888659511650714e-05,13.820764775768714,True,106,False,True,8.338408566322567,0.5,0.03478714690827463
5,mse_flow,6.555551225477184e-05,-0.40124324844203696,2.096908177250262e-05,0.0014036242060672705,6.555551225477184e-05,22.340194383087315,True,62,True,True,5.917932924761681,0.5,0.06
2,mse_flow,7.347473492583274e-05,-0.5705159292443363,2.4240760071100953e-05,0.0006098446695630067,7.347473492583274e-05,14.27239834899348,True,158,False,True,18.847301624250434,0.5,0.034224478450852254
1,mse_flow,0.00012469585235563022,-1.6653627622188742,2.9208898964617944e-05,0.016335065637735152,0.00012469585235563022,132.69634635559657,True,48,False,True,1.0,0.5,0.04752641714327748
3,mse_flow,0.00012961268190246926,-1.7704595568175163,3.144950883728606e-05,0.016188125587404255,0.00012961268190246926,130.37652338470969,True,12,False,True,1.0,0.5,0.06
4,mse_flow,0.0009674590764208295,-19.67935177914772,0.00025753457918037723,0.004484391023414015,0.0009674590764208295,282.97627645870205,True,89,False,True,15.530523778876507,2.2775139700581235,0.059999979090304204
