K,s,c_exponent,zero_fraction,firing_threshold,idio_std,slope_u,slope_v,slope_combined
3.6147656527260503,0.048611995792377835,0.9970270859603099,0.4624286043995442,0.1639935911173357,0.0553068273942554,2.045878610169149,1.8962144222705104,0.7681018769581748
2.9202173428615987,0.026246911697451115,0.894520477545576,0.2848124922842722,0.22332747336608313,0.057616977326982094,2.0327431929797237,1.8599414874638247,0.8263962777082463
2.9442231210748213,0.025075798474125832,0.48705636536031344,0.4709277347344701,0.18850002717634137,0.019438196497444646,2.0144838985809486,1.9014397188825645,0.8422186279640411
1.2882277325952534,0.020415073994139395,0.6204056567523175,0.15827411913622422,0.31991223211324055,0.05664937917841375,1.9563257761630584,1.8647114085906322,0.81547349856001
5.7312647736887925,0.04524749296969249,0.40163106709953866,0.3672340828822611,0.16408467603988822,0.03426096644493223,2.0758129281518185,1.9061087080018184,0.7849427927201152
3.9292643709466937,0.06256367063717877,0.5966967185584791,0.13036593002065258,0.33450342830620117,0.029182701876888813,2.055382252673948,1.9147801512732803,0.7859068809249804
1.1432626656227272,0.043641378435093886,0.6974336802051011,0.3705396446711327,0.46549253013945546,0.0011428194435697354,1.983303305409736,1.9148348228167527,0.6897965951772367
5.179072545244766,0.05792791173470088,0.5482041475790562,0.26219186324818644,0.15251115396387074,0.013981333950662596,2.0944352834734783,1.9177484646449465,0.8048643059831798
5.908170566753243,0.058073328277388814,0.5952986244450871,0.25351873950342474,0.09418646593582036,0.038452863829181554,2.097676765127397,1.9163519626576495,0.7580752853345657
5.433448789360086,0.054027767831356335,0.4959020943753831,0.4181650117960416,0.15161818522003376,0.05630358561730011,2.0843899639494006,1.901957449186704,0.7587359733184078
5.5200597322879,0.025959692854813126,0.7382716972918306,0.01757737160357522,0.1681224710941282,0.04689175584507864,2.100078662916417,1.847669285083675,0.8559118730101277
4.392915812430861,0.04899897608386654,0.9688012054304258,0.23967771327526016,0.33920336081725394,0.04215541124385867,2.0690031539329605,1.903573571300587,0.7689919968570597
3.0663769204951543,0.030852429669901607,0.2821878850245548,0.15588738633445945,0.2315930521993607,0.01338996451856738,2.016672355891582,1.909478272647002,0.8434269022459818
2.242556192736526,0.030633331167898917,0.4627916024813197,0.4222962142307332,0.06017889691160536,0.006784144257901128,1.9721145378189742,1.9115537333199926,0.846425606681029
1.7715620943763128,0.060011830416310044,0.9805304669372354,0.44002601559514765,0.25849632302079945,0.026281093308447096,1.9591989759404942,1.9050445759621266,0.8231785309447728
3.0708616233232684,0.051727146763522816,0.8517043206383543,0.2602984314339381,0.26170607574402543,0.052475417032141945,2.0403487776296165,1.8968440395927673,0.7714387940473145
5.3942931521414055,0.062111553936191,0.759412929360543,0.3639262589866022,0.386523833036783,0.028915432326239134,2.0789404598303554,1.920170767945014,0.7695955997734916
2.0257626255702954,0.06278723296817683,0.9518159640097359,0.14806623109004316,0.41031594955192496,0.039724793799709654,2.007436168066042,1.9040386460244243,0.7958593446568617
5.741031987677362,0.024537501195776888,0.7719396726686432,0.26828851317588226,0.22843097414573665,0.03488653704778389,2.0927811778696617,1.858389307105192,0.8489920869766834
3.594678395265257,0.06051680803141722,0.9985044845603913,0.054649445188632115,0.4128289785599793,0.017473782373664436,2.085213654099338,1.9127892502106556,0.7996645027303183
2.422469500101343,0.03724046939613275,0.8146174298358562,0.20987264152807833,0.22727387648906602,0.008046950276579753,2.024824438388591,1.9109518721588226,0.8215235147251474
3.88809382439596,0.027752334500127512,0.7831533807683191,0.07951550105765375,0.023101176234751518,0.0465378505325448,2.0588557010686883,1.8676577620506865,0.8213783130459142
5.943038455496591,0.04256048159392119,0.6547368853750224,0.18032520135003272,0.06263717804913706,0.05547707229176571,2.106345222806819,1.874601181375338,0.7897609315436679
4.070563222347708,0.055982063149338845,0.3347317395132434,0.10697598679932865,0.47083663190886305,0.059069756589431234,2.0547101870260547,1.902924665607396,0.7544283292647663
3.1621075245174732,0.02129988480589514,0.4041663199060129,0.32344225241737873,0.4849878534738864,0.04351386675154932,2.0223026496232666,1.8668192272002355,0.8521864168271597
4.282832493194363,0.03875185594787903,0.6885829919735872,0.020926283567375463,0.12275359403094903,0.041170223390324445,2.0693439645662464,1.892209498488007,0.7873824784175367
3.3660581323397114,0.04475071790942767,0.9071143819639371,0.43784799209747743,0.4664100394073505,0.047645846617479795,2.0374026773148595,1.8960030690730711,0.7817269971601203
2.058634565856991,0.046791866391760896,0.34492612322961175,0.49209889190657713,0.25565825734979386,0.0036858046420204286,1.9397198276953718,1.9141824691085474,0.8353694778115188
1.9617820799726977,0.03866735155877969,0.9572851173674413,0.3397438499785721,0.4229273416513517,0.02093988881233416,1.9694192881057542,1.9035377767383985,0.8260800392997237
1.6342002981943589,0.060212800075388595,0.9160367005323597,0.21589252277161383,0.3715479112116729,0.014877430143945627,1.9431938208031874,1.906842272963198,0.8308075982993145
4.467676885247144,0.04162261198474965,0.9750344428568796,0.34627424231494813,0.3189171914241035,0.026092376276947823,2.063972669922878,1.9067508335353878,0.7947056920475424
4.3048016692566575,0.03922159509706428,0.9969390736571909,0.015805972545099207,0.38405497535169536,0.04546681677247911,2.07866615052869,1.8883395126644178,0.7850417209780048
4.201479476675372,0.0314460076556842,0.7969130593643827,0.023533216480155737,0.3661759981923501,0.009887679013582715,2.1384102740488324,1.9068752453418907,0.8067080732463321
4.831630562635709,0.05827181630727511,0.5069630927808391,0.48808702589399316,0.3331771928669054,0.027882870602865206,2.0479774043585732,1.9180114833345443,0.7841518923227092
5.372517757249187,0.04591219868091969,0.838861215639559,0.23560324811284658,0.3327978319060245,0.04702732719718095,2.0929908819010152,1.895467711551021,0.7733350001663509
4.379052233216388,0.05068955905265103,0.918515618794504,0.3790092552817588,0.4047353048716116,0.05730597807666891,2.0685839706790565,1.8972355494928286,0.76073649359408
2.2882688636297956,0.050457225948068146,0.5080623859972309,0.2702834867654342,0.29001949202482147,0.005180202315407494,1.9974812398562178,1.913660995105564,0.8116222913192083
1.4101666529344659,0.0226246657671452,0.6748326276608472,0.1761115101130885,0.32636850848273835,0.030811948983527567,1.9351776952870905,1.885402236877921,0.8249952559738483
2.8247171755994303,0.02366961496438859,0.6328336838141775,0.46782992149838515,0.2034228020510134,0.022294763926309667,2.0172058436382176,1.897032954892861,0.8419811514182219
5.0332809719652225,0.03856155620612013,0.3683352581709041,0.05837505903833202,0.3365860441175348,0.05402752423059118,2.0766670702677352,1.8745716567934534,0.7949964335972071
1.2630601545685352,0.028317306837281543,0.5414006708847119,0.3954799747427954,0.14653713219087072,0.05229616127387707,1.944943164112535,1.8747102711607118,0.800453762255872
3.7577084833000325,0.03793742281045173,0.6314564329707814,0.44580451748702343,0.2180281625833889,0.01720480420792585,2.0439855402760516,1.9092318358414366,0.8259733128826633
4.384687838767901,0.06294429421836095,0.7622702193500452,0.3285240551298997,0.39774172559992244,0.018091576013195897,2.066494749322095,1.9174442288894658,0.8023041668065964
2.1728837942111907,0.03756403001285849,0.877483301832856,0.46463117848330404,0.24842427790878094,0.05839951732810647,2.014616532463764,1.8805719863503374,0.7932453994651613
3.1406343391652567,0.025905109320923988,0.885752826021901,0.442123067106671,0.09710527150311313,0.04335630465978978,2.0323849882442144,1.8755160961545456,0.8301982510064734
1.8280177596916052,0.030382734471176048,0.3223167322665477,0.40539330749325947,0.2568084108038734,0.048540118294119056,1.9836457557937677,1.882926187758253,0.8063179624126923
5.474940273659348,0.05763660406340068,0.3021743992283918,0.09692486730512723,0.1734489550042067,0.05903336557652004,2.0887213569197125,1.9052771585928325,0.7496112892062156
3.119325762795157,0.05017040618617628,0.29526816009088314,0.14460166444890177,0.13970592363983173,0.011115299735046439,2.024160630718442,1.9147649176118702,0.8353955951126764
4.126390285741717,0.03578807831211954,0.39770826988283126,0.1386446508188273,0.4793625790207618,0.0122482594418502,2.068466131337778,1.9101748853587992,0.8311129120582315
5.44441721052025,0.055785143457645334,0.46356414582709127,0.07540809721678589,0.36565967614261935,0.03188022228050561,2.0810625095426394,1.9161146615386178,0.7689525583602861
1.2745425112098072,0.04703488924348983,0.6465838023416173,0.0066171619911021455,0.19043422609278374,0.013509679183046821,1.9094942112572317,1.9043206726984316,0.8468482833353953
3.3157197548095603,0.0427841286756869,0.6248780144630396,0.36612477174629804,0.2650582938444701,0.03542510004612924,2.0329472501167944,1.900756131264258,0.7996933065562797
2.199878985843278,0.04749652924279096,0.33822593161350656,0.3530283687457147,0.45810230156488246,0.003954641543460228,1.974474831451566,1.9141787676971602,0.8254175534608994
4.513961303422592,0.03489363556697876,0.7557509232259296,0.07334765103431098,0.06575144232363275,0.030861754247485575,2.0750876945426984,1.895175169220533,0.7991805761793964
1.6656030055003446,0.05206037993945216,0.8762485930645173,0.06381664375689487,0.28570407315299057,0.007422219529281267,1.978351201679547,1.9097645764118976,0.824373117652224
4.238569979157358,0.040158763592724515,0.5163491631634751,0.1632378028281408,0.32938584272625715,0.05347175072765473,2.0595196040324577,1.8842814049498056,0.7847718768097132
1.342827590607045,0.05667639368302012,0.41800074797161446,0.07022396834755522,0.32316936855872824,0.05100137322907562,1.9545947203602936,1.8910836727218405,0.7935950694223137
1.038477050371512,0.05436206264818037,0.8793516025534807,0.2694878508803791,0.25480539065226776,0.03961196651702334,1.910645944104525,1.8897808038113568,0.8170656971195132
4.941315688455828,0.03410155955128158,0.4757379037048656,0.28640562539748726,0.12527762182606889,0.036264598250373085,2.066385887160867,1.889419529889249,0.8071063961157504
5.317191289385968,0.022814236460372745,0.892647711528561,0.11910005420656106,0.2785521416380113,0.031042019684286007,2.095700103691249,1.8641046228836906,0.8497434981687758
5.346934927824694,0.027449176468461074,0.5805238504978549,0.39173531399817735,0.25013772447935695,0.006632063489313051,2.1288754354038253,1.9089607833013866,0.8206320641453332
