basin_id,objective,loss,slope_u,slope_v,slope_combined,converged,n_iter,seed_interior,at_boundary,K,s,c_exponent,zero_fraction,firing_threshold,idio_std
3,slope_u,1.7928617200904897,1.7928617200904897,1.9149445361538875,0.8214093588238547,True,416,False,True,1.0,0.020051096252288687,0.25,0.4680007812382385,0.49995482054727325,0.0022101280505749466
0,slope_u,1.7968611152532656,1.7968611152532656,1.9147064974964534,0.8191990589242739,False,500,False,True,1.0000000000020686,0.031055805295275504,0.25,0.2642147736293034,0.5,0.0026582143029073796
4,slope_u,1.7982677474192212,1.7982677474192212,1.9155053052914621,0.8344839271944072,True,449,False,True,1.0,0.06499978595561981,0.25,0.2951096841093179,0.5,0.002737364963224252
5,slope_u,1.7983650789282983,1.7983650789282983,1.9146518659083034,0.804021243722602,True,340,True,True,1.0,0.02,0.25,0.40793063101564453,0.5,0.0022119762013463966
1,slope_u,1.8050006735811954,1.8050006735811954,1.9153847928037602,0.8323811446338666,True,294,False,True,1.0,0.06295980816324874,0.25,0.13589768090084947,0.5,0.0029469378073962394
2,slope_u,1.813162184482116,1.813162184482116,1.9135598628513797,0.785001555448237,False,500,False,True,1.000000022293635,0.02014879534765831,0.25000049372381206,0.03203826036123372,0.49999504649400994,0.0025794710174724764
