K,s,c_exponent,zero_fraction,firing_threshold,idio_std,smm_loss
3.420925010766239,0.03451226172322534,0.8477565665913283,0.09815621565055598,0.28999617912420084,0.04151341702597539,143.77326310359697
2.8323261408268445,0.032300600938652696,0.458715142463584,0.2789998099983927,0.13536787978856138,0.056896479170244284,142.32410781247404
1.3937137207623986,0.028077377720640475,0.6741853301948696,0.09737383961319446,0.1575030651793838,0.04381190087877953,234.03026579528455
4.101138250700877,0.05385058520042113,0.2941756473924558,0.48429390397246297,0.4635486132649465,0.051527429683004236,165.3707829835443
2.07166143753719,0.024341225627064454,0.5916352767410779,0.35197551153980206,0.1193417469217087,0.042487471592050956,157.44357673312976
5.161057391548861,0.021362613722520796,0.5326993718590072,0.4836225558493445,0.3902870104590746,0.027230294375929536,96.30827021363747
3.91317717106862,0.030454181835109367,0.6571340221221328,0.1424839565201598,0.4914830918663926,0.036767100282353714,125.7109241836273
3.3463324886657237,0.026044227572617065,0.5747426656543627,0.3479146610492307,0.4935510180126874,0.04733963882507778,115.23636885172226
4.534721149553361,0.06429320211301981,0.2767308167091693,0.038524775375707976,0.21341749774826482,0.027105161203242904,207.4953326054748
2.7605902303749863,0.020670445290688844,0.29661757297170643,0.30566344103765447,0.10423568022868233,0.04999788039591851,110.20244299982693
5.074487210192287,0.05472435901531453,0.6679206935565096,0.27670914988176076,0.3830331213807349,0.006941934549604896,195.418148856182
5.01090962163238,0.0474233456207329,0.45335658991212135,0.37243262767430146,0.4116452718166097,0.05711413304399583,123.80590854352641
5.554006929427988,0.030977454262308447,0.2509902832676542,0.0219997783002897,0.004517462377998327,0.0541462559215205,83.43153148907422
1.6290700953993433,0.02033821150380697,0.6267940122684115,0.0621597184401504,0.18661226674572964,0.05553792159979613,152.61256401104464
5.257228597469679,0.04666645025999178,0.5356818150645143,0.3715599009210973,0.11234355772382622,0.014332419899866531,160.3892629327995
4.988375565572916,0.029783555888205082,0.2804791560853456,0.2672937646866386,0.30531923917581394,0.029583421181425477,115.26695113184307
3.4492044843898624,0.03421046999824262,0.3327169732596068,0.41664316224703885,0.30243162870951645,0.022652586668923457,161.680727273147
2.293733374286624,0.06391307479598948,0.7423453146604504,0.12987659767183685,0.48331862553816596,0.041898547232300215,342.39797280500545
2.6950773836393784,0.052249547563907525,0.5794434958739565,0.21295396252864854,0.4860357884482784,0.05274032412586986,226.69696964041125
2.8625785535893913,0.022202183464964824,0.3027704696459951,0.19343538382091227,0.3828772431216128,0.024288255025370614,138.45930295327315
4.488272593305631,0.0588958711278485,0.31197840759929074,0.4510601913618569,0.14537091921045847,0.051949430754500335,164.69329506587957
4.044428624541746,0.044410540495073605,0.6914321675537124,0.046657703293998515,0.4253446488493962,0.018707638250766472,179.41397372033953
2.333151899569005,0.04300694287379728,0.2561338625044249,0.20117237580727185,0.43814481623973284,0.02753739271755019,252.29940421359274
2.017091711663593,0.04530888849776058,0.431087788756173,0.19092629406444214,0.022316733987527412,0.03146768614513547,290.8223294799642
2.9035823219185963,0.040938964099721746,0.9316603400215486,0.04197848004855254,0.017437338344246944,0.03028089746138362,197.31727975804105
2.799219467649854,0.0346355012543107,0.6847527044237103,0.41161999210336675,0.10998699232662511,0.032998323975459924,174.72413237709588
1.8150375668965872,0.026710767374099394,0.6855973079265454,0.4941499717957451,0.3047087392751756,0.03754843299725617,190.4018260556456
3.309505057922878,0.044186024081564,0.4614006822276928,0.18695844151282612,0.31344726943778967,0.00333830748328638,242.56468709166566
4.679257422779346,0.0320674956732728,0.44777689916129404,0.28990516920927606,0.4780293219416728,0.003399297898259607,149.15485659621643
1.7127424595833016,0.029399311640376184,0.5648944154288197,0.38115812275958744,0.3215819709957947,0.02467168879672361,236.43918401777088
2.038646907559956,0.060759810210275184,0.8807166311006346,0.030431256410430887,0.47148131445725394,0.0444696512880014,355.5412797965969
3.0912235653691256,0.02202462156395499,0.4489312784819502,0.2757434272974196,0.09169315335754508,0.03857582476770363,117.37403244793543
5.712046276588336,0.042460299107306115,0.950438856509037,0.3808118454962572,0.06690934776657503,0.04261466547714448,115.75402468111443
4.75315623341929,0.04847683567412856,0.8745068086150627,0.09254540486907954,0.2048902194630489,0.008753041797305357,183.5989464751773
4.144890395210785,0.03822525515314346,0.5466345079181756,0.3311746984418331,0.46156668666401296,0.02532623617723104,152.0224653901497
3.477345073696685,0.039085225437271415,0.4988322139803982,0.20023081750948524,0.015979813546990282,0.034366114161702106,162.34534650587142
4.501294466956898,0.04273849055001698,0.7136012807604117,0.35007058299937716,0.3881998074231065,0.04343325955699147,136.45944942933426
4.43141731496564,0.023468860609676408,0.9353107417073716,0.052148041631080826,0.4881837532955781,0.011604003278026628,126.34915944395483
1.2013347348302155,0.033633293325220665,0.8293846138622317,0.4097318239792003,0.41378453851617836,0.04880789908784089,303.96153847468696
2.553997862019414,0.039606706508095224,0.4069511948706224,0.22614096418177854,0.18053171641828586,0.047216251358317744,190.68713474794558
1.8565904613511597,0.05817578202179895,0.9138185514586903,0.14305164649726526,0.11468779984909842,0.058730735321158044,337.48581647013026
4.1371429450730925,0.027310894507822175,0.42547360303528403,0.3408701790184384,0.28274074309347047,0.04019132914817349,109.87154230784047
4.556775016236534,0.032016482701291926,0.5783394332199329,0.05143332171398034,0.4219040054660566,0.043109290924136866,111.04489518281365
1.1019902760480893,0.034738048074238165,0.7779081194333628,0.12139817511976472,0.011853499843979319,0.057751767626598234,321.08322360192693
5.061694476834711,0.03445425354611412,0.9477017873858924,0.022255968531947112,0.13279903597001003,0.05043199226708545,100.65806325940164
2.7482864274759304,0.04173548778519795,0.9769633777906411,0.014168017956830937,0.029530759156946425,0.008132539535347628,256.0227235910987
1.516125477555426,0.055392058969547145,0.8654665903130707,0.25631422766592477,0.43622840561159765,0.009802964476811383,615.9111920243872
5.938809141587602,0.06438638599002665,0.7189817162716585,0.31330823738394353,0.10101153409062544,0.025933192115217513,169.0430414622949
1.6809331426886873,0.05878879805462289,0.8595944237952199,0.0029026773078118157,0.39112749536917557,0.0041906907651423075,659.2861342462534
3.5496584642246436,0.05364800647846679,0.5817508584472759,0.45331311357301035,0.286018342223414,0.05648873191500742,180.23917265828723
1.9140580992547545,0.05802146810716641,0.7854851989604387,0.2072161852957837,0.0966159982135923,0.053143414922457215,337.47691778672936
2.6645316520288724,0.04516670335338994,0.5595912130675713,0.28898332787327774,0.20583502388842487,0.01663029995028141,259.40162950561114
2.4439009258377604,0.05401260072566544,0.9615454331868325,0.2341587788516329,0.04771321637408807,0.05285848296812046,253.54720392685826
2.0609388072507686,0.036406733628327886,0.2601899165080623,0.3540335073250015,0.3746579249560376,0.04527074411198218,212.59827320248405
2.685474825242765,0.061688920919401674,0.2891186159888039,0.005097276666088389,0.1421953975393457,0.026685889264953785,319.55878230265586
5.080873703355362,0.037176199420331714,0.380109707535066,0.15035364677592844,0.49625181887975806,0.024948060318582925,133.48828036924107
5.407311358279778,0.03112678701077062,0.6297291302134587,0.29399808264247224,0.11311000441985794,0.02349850179410074,119.62412325037782
4.543834264462571,0.036115781529149446,0.2784076021826539,0.3924547465455308,0.07877778250795028,0.036553134796650455,127.64187510573375
4.491821816703087,0.041307837550047154,0.8532101581430959,0.49082258652946853,0.35951992773083746,0.04971850865187854,127.56919257138672
1.6169248329278294,0.06469632858008559,0.4499570996274391,0.34468314988079884,0.4244703446748516,0.050247144214850964,448.58968380337177
4.732142646776818,0.04922358154137056,0.5349154758414093,0.1977629479231258,0.25145405302286167,0.022490434083583814,168.0943299360182
3.903424551310825,0.024895344907057824,0.3564523413623974,0.251501963180804,0.1726690982019365,0.05783500486165533,90.71814186245079
3.620406119544982,0.04572528793355271,0.39386744842336224,0.3386949108393237,0.12135730165771265,0.027636186186995582,185.65114727018454
5.3829417913958,0.05179744173174004,0.5013427088859066,0.4601653007071931,0.08767621645788057,0.03833246313235867,142.18448147631588
2.154599770275887,0.06103354752895959,0.5869791613463926,0.0084368614475159,0.37302394255526233,0.026867529105669054,390.2812940726087
2.605190930038893,0.0538223176574687,0.2870950562948366,0.050957575978081274,0.1364184191878885,0.04626194083322962,247.90970094441883
5.543414572527159,0.04074216837201946,0.5943748237927171,0.15764797402504285,0.4299593777534791,0.055164009885671696,103.24701802115109
1.6792480271151362,0.04915770805191555,0.6261770456229909,0.23886381375333254,0.29820556716287777,0.053256107699593644,320.6880325310174
3.226600499330286,0.04051880764571148,0.8561026463684405,0.44467895960543546,0.37915712158729603,0.025784491688721163,187.08214701929032
5.1227254797918205,0.06038653323311717,0.8867617817878952,0.3412173480609845,0.26830135384294906,0.021316346539608767,186.74948611596653
1.004554257572782,0.027950824765536522,0.9199552056639212,0.0698085937127529,0.37830275973422606,0.01846365988375565,387.81977423114336
5.422161190587007,0.031069349010164175,0.40057479861905254,0.16040538614933933,0.36189448757920123,0.015680120129567602,127.7850133721571
2.7324215293672665,0.0640517607237605,0.7274908591740763,0.1562913282872945,0.24579409011761452,0.059418659252243225,262.7442827217066
4.216724585509588,0.04370746682395163,0.3473452256675278,0.13500359498296086,0.36234585889145765,0.03174350929525075,156.98420054332743
1.7243388025370885,0.02971755305099366,0.5181398805309047,0.4140253109434162,0.17491896847997088,0.010187279294502607,276.6362174342319
1.9442692273883226,0.0526003425087193,0.7602206902595736,0.1251387717171578,0.052239777843595125,0.04426497638718188,318.3032266344161
5.88418418846095,0.02847681891934034,0.6157917312377283,0.4419185794268453,0.337541414804155,0.00261537984030143,131.02511538371908
4.819962652699736,0.06126348228340797,0.34844053333536684,0.04811686545565801,0.27166582397430106,0.04505380481449738,167.812915877848
5.604319216195717,0.030773030005087566,0.889798581915361,0.38263234003921454,0.08476241395002541,0.039575601540526695,96.87088936902947
1.3794787867418714,0.02402995671899191,0.6593750210723277,0.028849368754784464,0.3708750801145085,0.014171950732132298,262.9241023991021
5.727618261489911,0.037729603202030976,0.803450631823421,0.027009946384644892,0.11675485551645488,0.01078918234303564,139.12233158926304
2.653739902101919,0.03327035230573486,0.5614167227211748,0.4952666681663245,0.14006301709844482,0.030217230080217407,179.35933367488124
3.276246741730846,0.048843723498689845,0.713148285850413,0.18982602608915955,0.03261131898388463,0.035022111754764204,201.3453231123463
3.9598522999508052,0.024487544427709146,0.9867878378179441,0.32066785470836023,0.17144084408577412,0.01609745174511432,131.20553411596094
